source_file,model,seed_title,seed_title_slug,idea_id,idea_id_slug,idea_title,overall_weighted_score,verdict,score_originality_novelty,score_relevance_alignment,score_feasibility_resources,score_testability_falsifiability,score_methodological_rigor,score_literature_grounding,score_potential_impact,score_clarity_specificity,score_safety_ethics_risk,biblio_novelty_seed,hybrid_max,hybrid_median,hybrid_min,joint_fraction_novel,novel_fraction_hybrid<0.25,novel_fraction_sbert<0.55,sbert_max,sbert_median,sbert_min,biblio_novelty_effective
Self-Consistency2203.11171v4_idea_ratings.json,llama3.1,Self-Consistency Improves Chain-of-Thought Reasoning in Language Models,self-consistencyimproveschain-of-thoughtreasoninginlanguagemodels,llm_building_regulations,llmbuildingregulations,Evaluating Large Language Models for Automating Building Regulations Compliance Checking,3.6,revise,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,
Self-Consistency2203.11171v4_idea_ratings.json,llama3.1,Self-Consistency Improves Chain-of-Thought Reasoning in Language Models,self-consistencyimproveschain-of-thoughtreasoninginlanguagemodels,adversarial_cot,adversarialcot,Adversarial Attacks on Chain-of-Thought Reasoning in Language Models,4.0,revise,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,,,,,,,,,,,
Self-Consistency2203.11171v4_idea_ratings.json,llama3.1,Self-Consistency Improves Chain-of-Thought Reasoning in Language Models,self-consistencyimproveschain-of-thoughtreasoninginlanguagemodels,neural_symbolic_integration_for_reasoning,neuralsymbolicintegrationforreasoning,Neural-Symbolic Integration for Reasoning in Language Models: A Study on Complex Question Answering,3.5,revise,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,
Self-Consistency2203.11171v4_idea_ratings.json,llama3.1,Self-Consistency Improves Chain-of-Thought Reasoning in Language Models,self-consistencyimproveschain-of-thoughtreasoninginlanguagemodels,concept_based_llm_explainability,conceptbasedllmexplainability,Explaining Large Language Model Predictions through Concept-Based Analysis,3.4,revise,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,,,,,,,,,,,
Decision Transformer2106.01345v2_idea_ratings.json,llama3.1,Decision Transformer: Reinforcement Learning via Sequence Modeling,decisiontransformerreinforcementlearningviasequencemodeling,idea_01,idea01,Graph-Based Multi-Agent Reinforcement Learning with Transformer Architecture,2.9,reject,4.0,1.0,3.0,2.0,2.0,3.0,4.0,3.0,5.0,0.4151437957880721,0.6992838583853727,0.5848562042119279,0.5680668534816997,0.0,0.0,0.95,0.5666581094264984,0.43227490186691286,0.35189433097839357,0.4151437957880721
Decision Transformer2106.01345v2_idea_ratings.json,llama3.1,Decision Transformer: Reinforcement Learning via Sequence Modeling,decisiontransformerreinforcementlearningviasequencemodeling,multimodal_sequence_modeling,multimodalsequencemodeling,Multimodal Sequence Modeling for Offline Reinforcement Learning,3.9,revise,5.0,4.0,3.0,3.0,4.0,2.0,5.0,4.0,5.0,0.4151437957880721,0.6992838583853727,0.5848562042119279,0.5680668534816997,0.0,0.0,0.95,0.5666581094264984,0.43227490186691286,0.35189433097839357,0.4151437957880721
Decision Transformer2106.01345v2_idea_ratings.json,llama3.1,Decision Transformer: Reinforcement Learning via Sequence Modeling,decisiontransformerreinforcementlearningviasequencemodeling,cognitive_architectures_for_rl,cognitivearchitecturesforrl,Cognitive Architectures for Reinforcement Learning: Integrating Symbolic and Subsymbolic AI,3.55,reject,5.0,1.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,0.4151437957880721,0.6992838583853727,0.5848562042119279,0.5680668534816997,0.0,0.0,0.95,0.5666581094264984,0.43227490186691286,0.35189433097839357,0.4151437957880721
Kalman-Filter0901.3725v1_idea_ratings.json,llama3.1,Title: A Brief Tutorial on the Ensemble Kalman Filter,titleabrieftutorialontheensemblekalmanfilter,non_gaussian_enkf,nongaussianenkf,Robust Ensemble Kalman Filter for Non-Gaussian Distributions,3.55,revise,3.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,,,,,,,,,,,
Kalman-Filter0901.3725v1_idea_ratings.json,llama3.1,Title: A Brief Tutorial on the Ensemble Kalman Filter,titleabrieftutorialontheensemblekalmanfilter,kalman_transfer_learning,kalmantransferlearning,Kalman Filter-Based Transfer Learning for Domain Adaptation,3.25,revise,3.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,,,,,,,,,,,
Tree-of-Thoughts2305.10601v2_idea_ratings.json,llama3.1,Tree of Thoughts: Deliberate Problem Solving with Large Language Models,treeofthoughtsdeliberateproblemsolvingwithlargelanguagemodels,llm_reasoning_search,llmreasoningsearch,Self-Guided Exploration of Solution Space for Large Language Models,4.0,revise,4.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,0.33493841728602686,0.6786870718094494,0.6650615827139732,0.6595144035693399,0.0,0.0,0.75,0.4946141839027404,0.48035974800586695,0.4571449011564254,0.33493841728602686
Tree-of-Thoughts2305.10601v2_idea_ratings.json,llama3.1,Tree of Thoughts: Deliberate Problem Solving with Large Language Models,treeofthoughtsdeliberateproblemsolvingwithlargelanguagemodels,llm_cognitive_architectures,llmcognitivearchitectures,"Cognitive Architectures for Large Language Models: Integrating Reasoning, Memory, and Learning",2.9,reject,3.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,0.33493841728602686,0.6786870718094494,0.6650615827139732,0.6595144035693399,0.0,0.0,0.75,0.4946141839027404,0.48035974800586695,0.4571449011564254,0.33493841728602686
ReAct2210.03629v3_idea_ratings.json,llama3.1,Title: ReAct: Synergizing Reasoning and Acting in Language Models,titlereactsynergizingreasoningandactinginlanguagemodels,embodied_reasoning,embodiedreasoning,Embodied Reasoning in Large Language Models for Decision-Making and Control,3.55,revise,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,
ReAct2210.03629v3_idea_ratings.json,llama3.1,Title: ReAct: Synergizing Reasoning and Acting in Language Models,titlereactsynergizingreasoningandactinginlanguagemodels,neural_symbolic_integration_for_explainable_decision_making,neuralsymbolicintegrationforexplainabledecisionmaking,Neural-Symbolic Integration for Explainable Decision-Making in Critical Domains,3.6,revise,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,,,,,,,,,,,
ReAct2210.03629v3_idea_ratings.json,llama3.1,Title: ReAct: Synergizing Reasoning and Acting in Language Models,titlereactsynergizingreasoningandactinginlanguagemodels,adversarial_attacks_on_embodied_language_models,adversarialattacksonembodiedlanguagemodels,Adversarial Attacks on Embodied Language Models: A New Frontier in AI Security,3.9,revise,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,2.0,,,,,,,,,,,
Toolformer2302.04761v1_idea_ratings.json,llama3.1,Toolformer: Language Models Can Teach Themselves to Use Tools&#x20;,toolformerlanguagemodelscanteachthemselvestousetoolsx20,self_supervised_api_usage,selfsupervisedapiusage,Self-Supervised Learning of API Usage in Language Models,4.4,accept,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,,,,,,,,,,,
Toolformer2302.04761v1_idea_ratings.json,llama3.1,Toolformer: Language Models Can Teach Themselves to Use Tools&#x20;,toolformerlanguagemodelscanteachthemselvestousetoolsx20,embodied_language_learning,embodiedlanguagelearning,Embodied Language Learning through Interactive Simulation,3.15,reject,2.0,3.0,2.0,5.0,5.0,3.0,3.0,5.0,3.0,,,,,,,,,,,
Toolformer2302.04761v1_idea_ratings.json,llama3.1,Toolformer: Language Models Can Teach Themselves to Use Tools&#x20;,toolformerlanguagemodelscanteachthemselvestousetoolsx20,meta_api_usage,metaapiusage,Meta-Learning for Adaptive API Usage in Language Models,4.15,revise,4.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,,,,,,,,,,,
Toolformer2302.04761v1_idea_ratings.json,llama3.1,Toolformer: Language Models Can Teach Themselves to Use Tools&#x20;,toolformerlanguagemodelscanteachthemselvestousetoolsx20,llm_mathematical_discovery,llmmathematicaldiscovery,Unlocking Mathematical Discovery with Large Language Models,3.7,revise,3.0,3.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,,,,,,,,,,,
Toolformer2302.04761v1_idea_ratings.json,llama3.1,Toolformer: Language Models Can Teach Themselves to Use Tools&#x20;,toolformerlanguagemodelscanteachthemselvestousetoolsx20,cognitive_bias_for_agi,cognitivebiasforagi,Cognitive Bias for Artificial General Intelligence: A Neuro-Symbolic Approach,2.9,reject,2.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,,,,,,,,,,,
GNNExplaine1903.03894v4_idea_ratings.json,llama3.1,GNNExplainer: Generating Explanations for Graph Neural Networks,gnnexplainergeneratingexplanationsforgraphneuralnetworks,gnn_explainability,gnnexplainability,Unveiling the Black Box: A Novel Approach to Graph Neural Network Explainability,3.8,revise,4.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,0.48114861101318096,0.5568927668425223,0.5188513889868192,0.48914430947793086,0.0,0.0,0.4133333333333333,0.6345928192138672,0.5828126430511474,0.45399258136749265,0.48114861101318096
GNNExplaine1903.03894v4_idea_ratings.json,llama3.1,GNNExplainer: Generating Explanations for Graph Neural Networks,gnnexplainergeneratingexplanationsforgraphneuralnetworks,multimodal_knowledge_graph_embedding,multimodalknowledgegraphembedding,Multimodal Knowledge Graph Embedding with Graph Neural Networks,3.8,revise,5.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,0.48114861101318096,0.5568927668425223,0.5188513889868192,0.48914430947793086,0.0,0.0,0.4133333333333333,0.6345928192138672,0.5828126430511474,0.45399258136749265,0.48114861101318096
GNNExplaine1903.03894v4_idea_ratings.json,llama3.1,GNNExplainer: Generating Explanations for Graph Neural Networks,gnnexplainergeneratingexplanationsforgraphneuralnetworks,neurosymbolic_graph_reasoning,neurosymbolicgraphreasoning,Neuro-Symbolic Graph Reasoning with Probabilistic Inductive Logic Programming,3.8,revise,5.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,0.48114861101318096,0.5568927668425223,0.5188513889868192,0.48914430947793086,0.0,0.0,0.4133333333333333,0.6345928192138672,0.5828126430511474,0.45399258136749265,0.48114861101318096
GNNExplaine1903.03894v4_idea_ratings.json,llama3.1,GNNExplainer: Generating Explanations for Graph Neural Networks,gnnexplainergeneratingexplanationsforgraphneuralnetworks,gnn_robustness_explainability,gnnrobustnessexplainability,Exploring the Interplay between Adversarial Robustness and Explainability in Graph Neural Networks,3.6,revise,3.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,0.48114861101318096,0.5568927668425223,0.5188513889868192,0.48914430947793086,0.0,0.0,0.4133333333333333,0.6345928192138672,0.5828126430511474,0.45399258136749265,0.48114861101318096
Consistency-Models2303.01469v2_idea_ratings.json,llama3.1,Consistency Models,consistencymodels,one_step_generative_modeling,onestepgenerativemodeling,One-Step Generative Modeling via Characteristic Learning and Probability Flow ODEs,4.85,revise,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,0.3778905597920301,0.6537375691974118,0.6221094402079699,0.5912936293271941,0.0,0.0,0.575,0.5210886299610138,0.4448724836111069,0.3128397911787033,0.3778905597920301
Consistency-Models2303.01469v2_idea_ratings.json,llama3.1,Consistency Models,consistencymodels,temporal_consistency_generative_modeling,temporalconsistencygenerativemodeling,Temporal Consistency in Generative Modeling with Dynamic Constraints,3.9,revise,4.0,3.0,3.0,5.0,5.0,3.0,4.0,5.0,5.0,0.3778905597920301,0.6537375691974118,0.6221094402079699,0.5912936293271941,0.0,0.0,0.575,0.5210886299610138,0.4448724836111069,0.3128397911787033,0.3778905597920301
Consistency-Models2303.01469v2_idea_ratings.json,llama3.1,Consistency Models,consistencymodels,temporal_consistency_diffusion,temporalconsistencydiffusion,Temporal Consistency in Diffusion Models for Dynamic Scene Generation,4.2,revise,5.0,3.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,0.3778905597920301,0.6537375691974118,0.6221094402079699,0.5912936293271941,0.0,0.0,0.575,0.5210886299610138,0.4448724836111069,0.3128397911787033,0.3778905597920301
Consistency-Models2303.01469v2_idea_ratings.json,llama3.1,Consistency Models,consistencymodels,probabilistic_circuits_neural_odes,probabilisticcircuitsneuralodes,Probabilistic Circuits meet Neural ODEs: A Novel Framework for Generative Modeling,4.5,accept,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,0.3778905597920301,0.6537375691974118,0.6221094402079699,0.5912936293271941,0.0,0.0,0.575,0.5210886299610138,0.4448724836111069,0.3128397911787033,0.3778905597920301
Consistency-Models2303.01469v2_idea_ratings.json,llama3.1,Consistency Models,consistencymodels,dynamic_probabilistic_circuits,dynamicprobabilisticcircuits,Dynamic Probabilistic Circuits for Image Generation with Spatiotemporal Constraints,4.15,revise,4.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,0.3778905597920301,0.6537375691974118,0.6221094402079699,0.5912936293271941,0.0,0.0,0.575,0.5210886299610138,0.4448724836111069,0.3128397911787033,0.3778905597920301
AutoGen2308.08155v2_idea_ratings.json,llama3.1,AutoGen: Enabling Next-Gen LLM Applications via Multi-Agent Conversation,autogenenablingnext-genllmapplicationsviamulti-agentconversation,llm_multi_agent_conversation,llmmultiagentconversation,Exploring the Potential of Multi-Agent Conversations for LLM Applications,3.6,revise,3.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,0.24285425457738316,0.8036228864709135,0.7571457454226168,0.7183751048192949,0.0,0.0,0.8083333333333332,0.3242874393860499,0.2319341649611791,0.15480027844508484,0.24285425457738316
AutoGen2308.08155v2_idea_ratings.json,llama3.1,AutoGen: Enabling Next-Gen LLM Applications via Multi-Agent Conversation,autogenenablingnext-genllmapplicationsviamulti-agentconversation,multi_agent_rag_tool_use,multiagentragtooluse,Evaluating Multi-Agent Systems for Retrieval-Augmented Generation (RAG) Tool Use,4.05,revise,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,0.24285425457738316,0.8036228864709135,0.7571457454226168,0.7183751048192949,0.0,0.0,0.8083333333333332,0.3242874393860499,0.2319341649611791,0.15480027844508484,0.24285425457738316
AutoGen2308.08155v2_idea_ratings.json,llama3.1,AutoGen: Enabling Next-Gen LLM Applications via Multi-Agent Conversation,autogenenablingnext-genllmapplicationsviamulti-agentconversation,meta_learning_for_multi_agent_systems,metalearningformultiagentsystems,Meta-Learning for Multi-Agent Systems: A Survey and Future Directions,3.6,revise,3.0,4.0,5.0,2.0,3.0,4.0,3.0,4.0,5.0,0.24285425457738316,0.8036228864709135,0.7571457454226168,0.7183751048192949,0.0,0.0,0.8083333333333332,0.3242874393860499,0.2319341649611791,0.15480027844508484,0.24285425457738316
AutoGen2308.08155v2_idea_ratings.json,llama3.1,AutoGen: Enabling Next-Gen LLM Applications via Multi-Agent Conversation,autogenenablingnext-genllmapplicationsviamulti-agentconversation,conversational_decision_making,conversationaldecisionmaking,Conversational Decision Making with Large Language Models and Human Oversight,3.75,revise,3.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,0.24285425457738316,0.8036228864709135,0.7571457454226168,0.7183751048192949,0.0,0.0,0.8083333333333332,0.3242874393860499,0.2319341649611791,0.15480027844508484,0.24285425457738316
Economics1804.05785v2 - llama3.1_idea_ratings.json,llama3.1,Estimating Dynamic Treatment Effects in Event Studies with Heterogeneous Treatment Effects,estimatingdynamictreatmenteffectsineventstudieswithheterogeneoustreatmenteffects,heterogeneous_treatment_effects_with_machine_learning,heterogeneoustreatmenteffectswithmachinelearning,Estimating Heterogeneous Treatment Effects with Machine Learning,2.85,reject,3.0,3.0,4.0,1.0,2.0,2.0,4.0,1.0,5.0,0.4235053042117345,0.6613091833153303,0.5764946957882654,0.4826859434604249,0.0,0.0,0.7777777777777777,0.5300581653912863,0.43387459218502045,0.26897446314493817,0.4235053042117345
Economics1804.05785v2 - llama3.1_idea_ratings.json,llama3.1,Estimating Dynamic Treatment Effects in Event Studies with Heterogeneous Treatment Effects,estimatingdynamictreatmenteffectsineventstudieswithheterogeneoustreatmenteffects,machine_learning_for_staggered_adoption_heterogeneous_treatment_effects,machinelearningforstaggeredadoptionheterogeneoustreatmenteffects,Machine Learning for Estimating Heterogeneous Treatment Effects with Staggered Adoption,3.0,reject,3.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,5.0,0.4235053042117345,0.6613091833153303,0.5764946957882654,0.4826859434604249,0.0,0.0,0.7777777777777777,0.5300581653912863,0.43387459218502045,0.26897446314493817,0.4235053042117345
Economics1804.05785v2 - llama3.1_idea_ratings.json,llama3.1,Estimating Dynamic Treatment Effects in Event Studies with Heterogeneous Treatment Effects,estimatingdynamictreatmenteffectsineventstudieswithheterogeneoustreatmenteffects,machine_learning_for_dynamic_treatment_effects,machinelearningfordynamictreatmenteffects,Estimating Dynamic Treatment Effects with Machine Learning: A Convex Average Approach,3.2,revise,4.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,5.0,0.4235053042117345,0.6613091833153303,0.5764946957882654,0.4826859434604249,0.0,0.0,0.7777777777777777,0.5300581653912863,0.43387459218502045,0.26897446314493817,0.4235053042117345
Economics1804.05785v2 - llama3.1_idea_ratings.json,llama3.1,Estimating Dynamic Treatment Effects in Event Studies with Heterogeneous Treatment Effects,estimatingdynamictreatmenteffectsineventstudieswithheterogeneoustreatmenteffects,causal_inference_with_staggered_adoption,causalinferencewithstaggeredadoption,Causal Inference with Staggered Adoption: A Machine Learning Approach for Estimating Heterogeneous Treatment Effects,3.2,revise,4.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,5.0,0.4235053042117345,0.6613091833153303,0.5764946957882654,0.4826859434604249,0.0,0.0,0.7777777777777777,0.5300581653912863,0.43387459218502045,0.26897446314493817,0.4235053042117345
Gaussian1502.01366v2_idea_ratings.json,llama3.1,Gaussian Approximation Potentials: a brief tutorial,gaussianapproximationpotentialsabrieftutorial,symmetry_aware_gpr,symmetryawaregpr,Symmetry-Aware Gaussian Process Regression for Materials Science,4.15,revise,5.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,,,,,,,,,,,
Gaussian1502.01366v2_idea_ratings.json,llama3.1,Gaussian Approximation Potentials: a brief tutorial,gaussianapproximationpotentialsabrieftutorial,transfer_learning_gpr,transferlearninggpr,Transfer Learning for Gaussian Process Regression in Materials Science,4.0,revise,5.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,,,,,,,,,,,
Gaussian1502.01366v2_idea_ratings.json,llama3.1,Gaussian Approximation Potentials: a brief tutorial,gaussianapproximationpotentialsabrieftutorial,uncertainty_quantification_in_materials_science,uncertaintyquantificationinmaterialsscience,Uncertainty Quantification in Materials Science with Limited Data using Bayesian Neural Networks,3.75,revise,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,,,,,,,,,,,
Gaussian1502.01366v2_idea_ratings.json,llama3.1,Gaussian Approximation Potentials: a brief tutorial,gaussianapproximationpotentialsabrieftutorial,interpretable_ml_materials,interpretablemlmaterials,Interpretable Machine Learning for Materials Science: A Feature-Assisted Approach,3.55,revise,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,,,,,,,,,,,
Gaussian1502.01366v2_idea_ratings.json,llama3.1,Gaussian Approximation Potentials: a brief tutorial,gaussianapproximationpotentialsabrieftutorial,mol_prop_pred_with_grammar_induced_geometry,molproppredwithgrammarinducedgeometry,Hierarchical Grammar-Induced Geometry for Data-Efficient Molecular Property Prediction,3.65,revise,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,,,,,,,,,,,
Self-RAG2310.11511v1_idea_ratings.json,llama3.1,"SELF-RAG: Learning to Retrieve, Generate, and Critique Through Self-Reflection",self-raglearningtoretrievegenerateandcritiquethroughself-reflection,idea_01,idea01,,3.25,revise,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,0.24716222706432794,0.816089630228239,0.7528377729356721,0.7387368496612453,0.0,0.0,0.44000000000000006,0.6013196527957916,0.4952224552631378,0.39365960955619805,0.24716222706432794
Self-RAG2310.11511v1_idea_ratings.json,llama3.1,"SELF-RAG: Learning to Retrieve, Generate, and Critique Through Self-Reflection",self-raglearningtoretrievegenerateandcritiquethroughself-reflection,self_rag,selfrag,"SELF-RAG: Learning to Retrieve, Generate, and Critique Through Self-Reflection",4.35,accept,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.24716222706432794,0.816089630228239,0.7528377729356721,0.7387368496612453,0.0,0.0,0.44000000000000006,0.6013196527957916,0.4952224552631378,0.39365960955619805,0.24716222706432794
Self-RAG2310.11511v1_idea_ratings.json,llama3.1,"SELF-RAG: Learning to Retrieve, Generate, and Critique Through Self-Reflection",self-raglearningtoretrievegenerateandcritiquethroughself-reflection,meta_rag,metarag,Meta-Learning for Adaptive Retrieval-Augmented Generation,3.55,revise,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,0.24716222706432794,0.816089630228239,0.7528377729356721,0.7387368496612453,0.0,0.0,0.44000000000000006,0.6013196527957916,0.4952224552631378,0.39365960955619805,0.24716222706432794
Self-RAG2310.11511v1_idea_ratings.json,llama3.1,"SELF-RAG: Learning to Retrieve, Generate, and Critique Through Self-Reflection",self-raglearningtoretrievegenerateandcritiquethroughself-reflection,rag_robustness_to_adversarial_retrieval,ragrobustnesstoadversarialretrieval,Evaluating the Robustness of Retrieval-Augmented Generation to Adversarial Retrieval,3.7,revise,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,0.24716222706432794,0.816089630228239,0.7528377729356721,0.7387368496612453,0.0,0.0,0.44000000000000006,0.6013196527957916,0.4952224552631378,0.39365960955619805,0.24716222706432794
Self-RAG2310.11511v1_idea_ratings.json,llama3.1,"SELF-RAG: Learning to Retrieve, Generate, and Critique Through Self-Reflection",self-raglearningtoretrievegenerateandcritiquethroughself-reflection,neural_symbolic_retrieval_augmented_generation,neuralsymbolicretrievalaugmentedgeneration,Investigating the Potential of Neuro-Symbolic Architectures for Retrieval-Augmented Generation,3.4,revise,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,0.24716222706432794,0.816089630228239,0.7528377729356721,0.7387368496612453,0.0,0.0,0.44000000000000006,0.6013196527957916,0.4952224552631378,0.39365960955619805,0.24716222706432794
Self-Consistency2203.11171v4_idea_ratings.json,deepseekv2,Self-Consistency Improves Chain-of-Thought Reasoning in Language Models,self-consistencyimproveschain-of-thoughtreasoninginlanguagemodels,EnsembleConsistencyOptimization,ensembleconsistencyoptimization,Optimizing Ensemble Consistency for Enhanced Reasoning and Reliability in Language Models,3.75,revise,3.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,,,,,,,,,,,
Self-Consistency2203.11171v4_idea_ratings.json,deepseekv2,Self-Consistency Improves Chain-of-Thought Reasoning in Language Models,self-consistencyimproveschain-of-thoughtreasoninginlanguagemodels,ReinforcedCoTPathSelection,reinforcedcotpathselection,Dynamic Chain-of-Thought Path Selection with Reinforcement Learning for Enhanced Language Model Reasoning,3.85,revise,4.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,,,,,,,,,,,
Self-Consistency2203.11171v4_idea_ratings.json,deepseekv2,Self-Consistency Improves Chain-of-Thought Reasoning in Language Models,self-consistencyimproveschain-of-thoughtreasoninginlanguagemodels,MetaCoTAdaptation,metacotadaptation,Enhancing Language Model Reasoning with Meta-Learning for Adaptive Chain-of-Thought Prompting,3.75,revise,3.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,,,,,,,,,,,
Self-Consistency2203.11171v4_idea_ratings.json,deepseekv2,Self-Consistency Improves Chain-of-Thought Reasoning in Language Models,self-consistencyimproveschain-of-thoughtreasoninginlanguagemodels,CoTMetaFusion,cotmetafusion,Enhancing Chain-of-Thought Reasoning in Language Models through Cross-Task Meta-Fusion,3.95,revise,4.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,,,,,,,,,,,
Self-Consistency2203.11171v4_idea_ratings.json,deepseekv2,Self-Consistency Improves Chain-of-Thought Reasoning in Language Models,self-consistencyimproveschain-of-thoughtreasoninginlanguagemodels,CoTMultiVerse,cotmultiverse,Enhancing Chain-of-Thought Reasoning through Model Isolation and Ensemble Integration in a Multiverse Framework,3.4,revise,3.0,5.0,2.0,4.0,3.0,3.0,3.0,4.0,5.0,,,,,,,,,,,
Decision Transformer2106.01345v2_idea_ratings.json,deepseekv2,Decision Transformer: Reinforcement Learning via Sequence Modeling,decisiontransformerreinforcementlearningviasequencemodeling,SparseRewardTransformer,sparserewardtransformer,Optimizing Reinforcement Learning with Sparse Attention for Reward-Scarce Environments,4.25,accept,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,0.41694359991933616,0.6046764246706071,0.5830564000806638,0.582362252453771,0.0,0.0,0.8,0.37378625869750975,0.3068313956260681,0.21227307319641114,0.41694359991933616
Decision Transformer2106.01345v2_idea_ratings.json,deepseekv2,Decision Transformer: Reinforcement Learning via Sequence Modeling,decisiontransformerreinforcementlearningviasequencemodeling,TransformerRLPolicyOptimization,transformerrlpolicyoptimization,Optimizing Long-Horizon Policies with Transformer-Based Reinforcement Learning for Dynamic Systems,2.7,reject,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,0.41694359991933616,0.6046764246706071,0.5830564000806638,0.582362252453771,0.0,0.0,0.8,0.37378625869750975,0.3068313956260681,0.21227307319641114,0.41694359991933616
Decision Transformer2106.01345v2_idea_ratings.json,deepseekv2,Decision Transformer: Reinforcement Learning via Sequence Modeling,decisiontransformerreinforcementlearningviasequencemodeling,TemporalActionTransformer_refined,temporalactiontransformerrefined,Enhancing Reinforcement Learning with Temporal Action Transformer for Complex Dependency Environments,3.75,revise,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,0.41694359991933616,0.6046764246706071,0.5830564000806638,0.582362252453771,0.0,0.0,0.8,0.37378625869750975,0.3068313956260681,0.21227307319641114,0.41694359991933616
Decision Transformer2106.01345v2_idea_ratings.json,deepseekv2,Decision Transformer: Reinforcement Learning via Sequence Modeling,decisiontransformerreinforcementlearningviasequencemodeling,DynamicContextualRL,dynamiccontextualrl,Harnessing Dynamic Contextual Reinforcement Learning for Adaptive Resource Management Across Variable Environments,3.15,reject,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,0.41694359991933616,0.6046764246706071,0.5830564000806638,0.582362252453771,0.0,0.0,0.8,0.37378625869750975,0.3068313956260681,0.21227307319641114,0.41694359991933616
Kalman-Filter0901.3725v1_idea_ratings.json,deepseekv2,A Brief Tutorial on the Ensemble Kalman Filter,abrieftutorialontheensemblekalmanfilter,DeepLatentDA,deeplatentda,Leveraging Deep Learning for Efficient Latent Space Data Assimilation in High-Dimensional Systems,3.75,revise,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,,,,,,,,,,,
Tree-of-Thoughts2305.10601v2_idea_ratings.json,deepseekv2,Tree of Thoughts: Deliberate Problem Solving with Large Language Models,treeofthoughtsdeliberateproblemsolvingwithlargelanguagemodels,CTM_Integration,ctmintegration,Integrating Computational Thinking Paradigms into Large Language Models for Enhanced Complex Problem Solving,3.65,revise,4.0,5.0,3.0,3.0,3.0,2.0,4.0,4.0,5.0,0.3247476502290462,0.7002741083864729,0.6752523497709537,0.6627866094310009,0.0,0.0,0.86,0.2517247796058655,0.19583219289779663,0.1399148166179657,0.3247476502290462
